temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
2.98,1/25/2013 22:00,155,partly-cloudy-day,-2.16,1/25/2013 1:00,0.74,3.2,1014.52,1/25/2013 17:00,-1.06,snow,10.8,0.8,1/25/2013 7:00,-3.46,0.81,1,1/25/2013 0:00,1/25/2013 16:38,0.96,-1.19,1.85,1/25/2013 7:49,1/25/2013 13:00,1/25/2013 11:00,Mostly cloudy throughout the day.,1/25/2013 19:00,-4.07,1/25/2013 6:00,1/25/2013 19:00,0.44
19.23,6/27/2013 14:00,298,partly-cloudy-day,9.39,6/27/2013 4:00,0.54,2.69,1026.49,6/27/2013 4:00,19.23,rain,12.13,0.69,6/27/2013 14:00,12.56,19.23,5,6/26/2013 23:00,6/27/2013 20:23,12.56,12.2,19.23,6/27/2013 3:46,6/27/2013 14:00,6/27/2013 11:00,Mostly cloudy until evening.,6/27/2013 23:00,12.2,6/27/2013 14:00,6/27/2013 23:00,0.65
14.17,6/9/2013 16:00,48,partly-cloudy-day,7.13,6/9/2013 4:00,0.89,4.59,1016.69,6/9/2013 4:00,14.17,rain,12.38,0.72,6/9/2013 16:00,10.61,14.17,4,6/8/2013 23:00,6/9/2013 20:16,10.61,10.29,14.17,6/9/2013 3:45,6/9/2013 16:00,6/9/2013 11:00,Mostly cloudy until evening.,6/10/2013 5:00,10.29,6/9/2013 16:00,6/10/2013 5:00,0.03
7.41,11/23/2013 13:00,356,partly-cloudy-day,2.72,11/23/2013 7:00,0.46,3.37,1024.21,11/23/2013 5:00,4.72,rain,11.2,0.82,11/23/2013 13:00,3.62,4.72,1,11/23/2013 0:00,11/23/2013 16:03,6.14,3.41,7.41,11/23/2013 7:33,11/23/2013 13:00,11/23/2013 10:00,Mostly cloudy throughout the day.,11/24/2013 2:00,0.61,11/23/2013 13:00,11/24/2013 8:00,0.68
16.48,10/9/2013 12:00,287,partly-cloudy-day,9.58,10/9/2013 22:00,0.55,3.89,1019.97,10/9/2013 22:00,16.48,rain,12.46,0.76,10/9/2013 12:00,4.19,16.48,1,10/8/2013 23:00,10/9/2013 17:22,7.6,9.04,16.48,10/9/2013 6:15,10/9/2013 12:00,10/9/2013 9:00,Mostly cloudy until evening.,10/10/2013 7:00,6.37,10/9/2013 12:00,10/10/2013 7:00,0.16
15.18,9/18/2013 14:00,302,partly-cloudy-day,8.8,9/18/2013 6:00,0.61,3.44,1003.41,9/18/2013 6:00,15.18,rain,11.18,0.78,9/18/2013 14:00,6.46,15.18,2,9/17/2013 23:00,9/18/2013 18:10,8.33,10.77,15.18,9/18/2013 5:41,9/18/2013 14:00,9/18/2013 11:00,Mostly cloudy until evening.,9/19/2013 3:00,10.77,9/18/2013 14:00,9/19/2013 2:00,0.46
1.17,1/21/2013 14:00,196,partly-cloudy-day,-1.86,1/21/2013 23:00,0.68,1.22,994.61,1/21/2013 23:00,1.08,snow,8.14,0.9,1/21/2013 15:00,-5.09,1.08,1,1/21/2013 0:00,1/21/2013 16:31,-3.73,-1.98,1.17,1/21/2013 7:54,1/21/2013 14:00,1/21/2013 11:00,Mostly cloudy until evening.,1/22/2013 3:00,-4.23,1/21/2013 15:00,1/22/2013 5:00,0.33
12.58,10/15/2013 15:00,289,fog,8.44,10/15/2013 3:00,0.45,2.97,1010.38,10/15/2013 3:00,12.58,rain,9.27,0.88,10/15/2013 15:00,6.42,12.58,1,10/14/2013 23:00,10/15/2013 17:09,6.76,8.75,12.58,10/15/2013 6:25,10/15/2013 15:00,10/15/2013 9:00,Foggy overnight.,10/16/2013 4:00,6.51,10/15/2013 15:00,10/16/2013 7:00,0.38
32.16,7/22/2013 14:00,113,partly-cloudy-day,15.81,7/22/2013 4:00,0.28,1.62,1016.02,7/22/2013 4:00,32.16,rain,11.3,0.63,7/22/2013 14:00,19.64,32.16,4,7/21/2013 23:00,7/22/2013 20:04,19.29,17.21,32.16,7/22/2013 4:11,7/22/2013 14:00,7/22/2013 10:00,Partly cloudy throughout the day.,7/23/2013 2:00,17.29,7/22/2013 14:00,7/23/2013 2:00,0.48
8.21,5/24/2013 15:00,301,partly-cloudy-day,4.4,5/24/2013 6:00,0.65,2.24,1009.4,5/24/2013 6:00,6.24,rain,11.89,0.84,5/24/2013 15:00,3.19,6.24,4,5/23/2013 23:00,5/24/2013 19:59,5.64,5.43,8.21,5/24/2013 3:57,5/24/2013 15:00,5/24/2013 11:00,Mostly cloudy throughout the day.,5/25/2013 4:00,1.79,5/24/2013 15:00,5/25/2013 4:00,0.47
9.03,12/10/2013 14:00,173,fog,3.99,12/10/2013 8:00,0.23,1.35,1031.32,12/10/2013 8:00,7.65,rain,4.49,0.91,12/10/2013 15:00,0.5,7.65,1,12/10/2013 0:00,12/10/2013 15:52,2.06,2.06,9.03,12/10/2013 7:56,12/10/2013 14:00,12/10/2013 11:00,Foggy in the morning.,12/11/2013 6:00,2.06,12/10/2013 15:00,12/11/2013 7:00,0.28
17.28,10/1/2013 13:00,96,partly-cloudy-day,11.33,10/1/2013 4:00,0.54,4.02,1009.02,10/1/2013 4:00,17.28,rain,9.11,0.82,10/1/2013 13:00,13.62,17.28,2,9/30/2013 23:00,10/1/2013 17:40,13.62,11.76,17.28,10/1/2013 6:02,10/1/2013 13:00,10/1/2013 12:00,Mostly cloudy throughout the day.,10/2/2013 6:00,11.76,10/1/2013 13:00,10/2/2013 6:00,0.88
9.62,11/14/2013 13:00,294,partly-cloudy-day,3.61,11/14/2013 23:00,0.32,4.6,1023.75,11/14/2013 23:00,6.61,rain,13.18,0.74,11/14/2013 15:00,1.74,6.61,1,11/14/2013 0:00,11/14/2013 16:14,4.65,5.18,9.62,11/14/2013 7:18,11/14/2013 13:00,11/14/2013 10:00,Partly cloudy until evening.,11/15/2013 4:00,2.32,11/14/2013 15:00,11/15/2013 4:00,0.4
18.76,6/25/2013 16:00,319,partly-cloudy-day,6.54,6/25/2013 3:00,0.42,1.95,1028.61,6/25/2013 3:00,18.76,rain,14.24,0.57,6/25/2013 16:00,10.14,18.76,6,6/24/2013 23:00,6/25/2013 20:23,10.14,11.26,18.76,6/25/2013 3:45,6/25/2013 16:00,6/25/2013 11:00,Mostly cloudy until evening.,6/26/2013 3:00,11.26,6/25/2013 16:00,6/26/2013 3:00,0.58
1.74,2/23/2013 14:00,28,partly-cloudy-day,-4.22,2/23/2013 7:00,0.83,3.92,1020.81,2/23/2013 2:00,-2.18,rain,11.64,0.68,2/23/2013 19:00,-3.26,-1.89,1,2/23/2013 0:00,2/23/2013 17:30,0.85,0.19,1.74,2/23/2013 6:59,2/23/2013 14:00,2/23/2013 9:00,Mostly cloudy throughout the day.,2/24/2013 7:00,-4.2,2/23/2013 21:00,2/24/2013 6:00,0.42
10.63,9/8/2013 23:00,264,clear-day,8.26,9/9/2013 3:00,0.03,1.61,1018.08,9/9/2013 1:00,10.29,rain,10.3,0.88,9/9/2013 18:00,7.53,10.63,4,9/8/2013 23:00,9/9/2013 18:31,9.38,9.2,10.29,9/9/2013 5:27,9/9/2013 18:00,9/9/2013 12:00,Clear throughout the day.,9/10/2013 5:00,8.03,9/8/2013 23:00,9/10/2013 5:00,0.13
7.81,12/28/2013 13:00,230,partly-cloudy-day,1.72,12/28/2013 23:00,0.11,3.17,997.47,12/28/2013 23:00,5.34,rain,13.45,0.77,12/28/2013 14:00,-2.77,5.34,1,12/28/2013 0:00,12/28/2013 15:59,0.72,2.86,7.81,12/28/2013 8:07,12/28/2013 13:00,12/28/2013 11:00,Partly cloudy until afternoon.,12/29/2013 7:00,0.77,12/28/2013 14:00,12/29/2013 7:00,0.85
8.91,1/12/2014 23:00,147,cloudy,2.78,1/12/2014 2:00,0.46,3.25,1016.63,1/12/2014 3:00,4.08,rain,8.27,0.9,1/12/2014 19:00,2.68,6.06,1,1/12/2014 0:00,1/12/2014 16:16,5.42,0.38,7.06,1/12/2014 8:02,1/12/2014 19:00,1/12/2014 10:00,"Overcast starting in the afternoon, continuing until evening.",1/13/2014 8:00,-1.79,1/12/2014 23:00,1/13/2014 8:00,0.39
8.01,1/24/2014 16:00,166,partly-cloudy-day,2.88,1/24/2014 1:00,0.54,2.43,1013.91,1/24/2014 1:00,5.72,rain,11.99,0.83,1/24/2014 15:00,4.28,5.72,1,1/24/2014 0:00,1/24/2014 16:35,6.98,2.76,8.01,1/24/2014 7:51,1/24/2014 16:00,1/24/2014 11:00,Mostly cloudy until evening.,1/24/2014 21:00,0.19,1/24/2014 15:00,1/24/2014 22:00,0.76
6.82,1/14/2014 14:00,247,partly-cloudy-day,1.69,1/14/2014 8:00,0.29,2.5,1004.33,1/14/2014 8:00,4.1,rain,13.08,0.81,1/14/2014 14:00,2.59,4.15,1,1/14/2014 0:00,1/14/2014 16:19,5.11,2.05,6.82,1/14/2014 8:01,1/14/2014 14:00,1/14/2014 10:00,Partly cloudy until evening.,1/14/2014 19:00,-1.16,1/14/2014 0:00,1/14/2014 19:00,0.45
11.94,2/23/2014 16:00,200,wind,6.17,2/23/2014 2:00,0.66,7.1,1010.37,2/23/2014 2:00,11.94,rain,12.33,0.76,2/23/2014 16:00,5.52,11.94,1,2/23/2014 0:00,2/23/2014 17:30,7.99,8.67,11.94,2/23/2014 7:00,2/23/2014 16:00,2/23/2014 10:00,Mostly cloudy until evening and breezy until afternoon.,2/24/2014 7:00,5.53,2/23/2014 16:00,2/24/2014 8:00,0.78
9.37,1/19/2014 0:00,203,partly-cloudy-day,3.55,1/19/2014 23:00,0.33,1.72,995.52,1/19/2014 21:00,7.39,rain,12.54,0.8,1/19/2014 7:00,1.3,7.39,1,1/19/2014 0:00,1/19/2014 16:27,1.3,3.34,8.04,1/19/2014 7:56,1/19/2014 15:00,1/19/2014 11:00,Partly cloudy until evening.,1/20/2014 6:00,2.11,1/19/2014 7:00,1/20/2014 6:00,0.6
9.12,1/28/2014 12:00,180,partly-cloudy-day,3.59,1/28/2014 23:00,0.61,4.32,985.33,1/28/2014 7:00,6.34,rain,11.94,0.83,1/28/2014 12:00,1.21,6.34,1,1/28/2014 0:00,1/28/2014 16:42,4.76,5.03,9.12,1/28/2014 7:46,1/28/2014 12:00,1/28/2014 10:00,Mostly cloudy throughout the day.,1/29/2014 8:00,1.96,1/28/2014 12:00,1/29/2014 7:00,0.91
12.4,3/10/2014 11:00,23,partly-cloudy-day,4.74,3/10/2014 5:00,0.4,3.22,1027.97,3/10/2014 6:00,12.4,rain,11.09,0.76,3/10/2014 11:00,3.38,12.4,2,3/10/2014 0:00,3/10/2014 17:56,6.44,5.04,12.4,3/10/2014 6:27,3/10/2014 11:00,3/10/2014 12:00,Mostly cloudy throughout the day.,3/11/2014 5:00,4.12,3/10/2014 11:00,3/11/2014 6:00,0.31
14.23,2/24/2014 13:00,183,wind,6.03,2/24/2014 7:00,0.5,5.02,1005.19,2/24/2014 8:00,14.23,rain,13,0.74,2/24/2014 13:00,4.78,14.23,1,2/24/2014 0:00,2/24/2014 17:32,8.25,7.99,14.23,2/24/2014 6:58,2/24/2014 13:00,2/24/2014 9:00,Mostly cloudy until evening and breezy overnight.,2/25/2014 3:00,5.52,2/24/2014 13:00,2/25/2014 3:00,0.82
7.37,2/13/2014 15:00,240,partly-cloudy-day,-0.01,2/13/2014 23:00,0.36,5.83,992.43,2/13/2014 2:00,3.42,rain,13.04,0.68,2/13/2014 12:00,0.16,3.42,1,2/13/2014 0:00,2/13/2014 17:12,3.47,4.09,7.37,2/13/2014 7:19,2/13/2014 15:00,2/13/2014 10:00,Partly cloudy until evening.,2/14/2014 3:00,0.05,2/13/2014 12:00,2/13/2014 21:00,0.45
15.97,3/7/2014 16:00,226,partly-cloudy-day,6.1,3/7/2014 2:00,0.41,2.68,1023.16,3/7/2014 5:00,15.97,rain,12.34,0.75,3/7/2014 16:00,5.48,15.97,2,3/7/2014 0:00,3/7/2014 17:51,7.91,6.84,15.97,3/7/2014 6:34,3/7/2014 16:00,3/7/2014 12:00,Mostly cloudy until evening.,3/8/2014 1:00,4.54,3/7/2014 16:00,3/8/2014 6:00,0.22
13.38,3/6/2014 14:00,208,partly-cloudy-day,5.14,3/6/2014 5:00,0.42,4.24,1024.38,3/6/2014 4:00,13.38,rain,11.64,0.78,3/6/2014 14:00,4.54,13.38,2,3/6/2014 0:00,3/6/2014 17:49,6.84,5.82,13.38,3/6/2014 6:36,3/6/2014 14:00,3/6/2014 12:00,Mostly cloudy throughout the day.,3/7/2014 2:00,3.61,3/6/2014 14:00,3/7/2014 5:00,0.18
9.81,2/6/2014 20:00,198,partly-cloudy-day,4.96,2/6/2014 15:00,0.67,4.98,989.9,2/6/2014 16:00,6.87,rain,10.53,0.82,2/6/2014 19:00,-0.86,7.34,1,2/6/2014 0:00,2/6/2014 16:59,4.13,5.86,9.77,2/6/2014 7:32,2/6/2014 19:00,2/6/2014 11:00,Mostly cloudy until evening.,2/7/2014 8:00,1.96,2/6/2014 21:00,2/7/2014 8:00,0.24
7.51,2/11/2014 16:00,223,wind,1.32,2/11/2014 1:00,0.41,4.62,996.66,2/11/2014 1:00,4.06,rain,12.39,0.76,2/11/2014 16:00,-1.2,4.06,1,2/11/2014 0:00,2/11/2014 17:08,3.03,2.77,7.51,2/11/2014 7:23,2/11/2014 16:00,2/11/2014 10:00,Mostly cloudy until evening and breezy in the morning.,2/12/2014 1:00,-0.57,2/11/2014 16:00,2/12/2014 1:00,0.39
5.46,1/29/2014 3:00,97,cloudy,3.05,1/29/2014 21:00,0.93,4.25,993.99,1/29/2014 11:00,1.36,rain,9.53,0.9,1/29/2014 8:00,0.36,2.53,1,1/29/2014 0:00,1/29/2014 16:44,3.66,3.72,4.79,1/29/2014 7:44,1/29/2014 7:00,1/29/2014 11:00,Overcast until evening.,1/30/2014 6:00,0.18,1/29/2014 0:00,1/29/2014 21:00,0.95
10.05,3/2/2014 11:00,188,partly-cloudy-day,4.15,3/2/2014 2:00,0.59,5.4,994.35,3/2/2014 2:00,10.05,rain,11.22,0.83,3/2/2014 11:00,1.07,10.05,1,3/2/2014 0:00,3/2/2014 17:42,3.18,2.54,10.05,3/2/2014 6:45,3/2/2014 11:00,3/2/2014 9:00,Mostly cloudy until evening.,3/3/2014 7:00,0.02,3/2/2014 11:00,3/3/2014 6:00,0.05
10.02,1/22/2014 14:00,196,partly-cloudy-day,5.54,1/22/2014 5:00,0.69,2.13,1006.71,1/22/2014 0:00,10.02,rain,10.2,0.87,1/22/2014 14:00,0.68,10.02,1,1/22/2014 0:00,1/22/2014 16:32,3.35,6.12,10.02,1/22/2014 7:53,1/22/2014 14:00,1/22/2014 11:00,Mostly cloudy until evening.,1/23/2014 8:00,3.08,1/22/2014 14:00,1/23/2014 6:00,0.7
8.48,3/26/2014 14:00,1,fog,1.7,3/26/2014 5:00,0.46,2.49,1017.28,3/26/2014 5:00,6.33,rain,8.63,0.82,3/26/2014 14:00,0.62,6.33,2,3/26/2014 0:00,3/26/2014 18:23,2.71,2.51,8.48,3/26/2014 5:50,3/26/2014 14:00,3/26/2014 10:00,Foggy in the morning.,3/27/2014 5:00,-0.09,3/26/2014 14:00,3/27/2014 6:00,0.84
8.83,1/31/2014 23:00,177,wind,3.93,1/31/2014 6:00,0.73,4.74,998.51,1/31/2014 8:00,3.13,rain,7.08,0.91,1/31/2014 13:00,1.1,5.27,1,1/31/2014 0:00,1/31/2014 16:48,4.83,1.97,7.08,1/31/2014 7:41,1/31/2014 19:00,1/31/2014 11:00,Overcast throughout the day and breezy starting in the evening.,2/1/2014 8:00,0.29,1/31/2014 23:00,2/1/2014 8:00,0.03
9.98,2/16/2014 14:00,235,partly-cloudy-day,1.76,2/16/2014 7:00,0.13,3.34,1006.7,2/16/2014 7:00,7.88,rain,12.78,0.76,2/16/2014 16:00,2.84,7.88,2,2/16/2014 0:00,2/16/2014 17:17,4.89,2.34,9.98,2/16/2014 7:14,2/16/2014 14:00,2/16/2014 12:00,"Partly cloudy starting in the afternoon, continuing until evening.",2/17/2014 5:00,-1.03,2/16/2014 16:00,2/17/2014 5:00,0.55
10.72,1/16/2014 1:00,191,partly-cloudy-day,6.13,1/16/2014 23:00,0.58,5.01,990.5,1/16/2014 22:00,10.17,rain,11.72,0.83,1/16/2014 14:00,2.83,10.72,1,1/16/2014 0:00,1/16/2014 16:22,6.43,7.27,10.17,1/16/2014 7:59,1/16/2014 14:00,1/16/2014 10:00,Mostly cloudy until evening.,1/17/2014 7:00,3.91,1/16/2014 1:00,1/17/2014 7:00,0.52
11.63,2/22/2014 14:00,228,partly-cloudy-day,2.64,2/22/2014 7:00,0.25,4.77,1009.09,2/22/2014 7:00,11.63,rain,13.07,0.71,2/22/2014 14:00,4.58,11.63,2,2/22/2014 0:00,2/22/2014 17:28,7.52,4.72,11.63,2/22/2014 7:02,2/22/2014 14:00,2/22/2014 12:00,Partly cloudy until evening.,2/22/2014 20:00,1.59,2/22/2014 14:00,2/22/2014 20:00,0.75
7.95,1/27/2014 14:00,234,partly-cloudy-day,1.44,1/27/2014 5:00,0.38,5.29,989.87,1/27/2014 4:00,4.34,rain,12.68,0.79,1/27/2014 14:00,1.43,4.34,1,1/27/2014 0:00,1/27/2014 16:41,4.81,2.56,7.95,1/27/2014 7:47,1/27/2014 14:00,1/27/2014 10:00,Mostly cloudy until evening.,1/27/2014 22:00,-2.02,1/27/2014 14:00,1/27/2014 22:00,0.87
9.72,2/1/2014 2:00,217,wind,3.18,2/1/2014 8:00,0.19,6.97,990.08,2/1/2014 8:00,4.27,rain,11.6,0.76,2/1/2014 14:00,2.81,6.86,1,2/1/2014 0:00,2/1/2014 16:50,6.24,4.83,8.32,2/1/2014 7:40,2/1/2014 14:00,2/1/2014 10:00,Partly cloudy until evening and breezy overnight.,2/2/2014 8:00,1.1,2/1/2014 2:00,2/1/2014 19:00,0.06
13.57,3/17/2014 15:00,258,partly-cloudy-day,5.83,3/17/2014 5:00,0.45,3.3,1021.51,3/17/2014 6:00,13.57,rain,11.76,0.76,3/17/2014 15:00,5.58,13.57,2,3/17/2014 0:00,3/17/2014 18:08,7.66,6.41,13.57,3/17/2014 6:11,3/17/2014 15:00,3/17/2014 11:00,Mostly cloudy throughout the day.,3/18/2014 2:00,4.46,3/17/2014 15:00,3/18/2014 4:00,0.52
16.38,3/14/2014 15:00,261,fog,4.67,3/14/2014 7:00,0.04,2.03,1027.61,3/14/2014 7:00,16.38,rain,4.91,0.72,3/14/2014 15:00,5.01,16.38,3,3/14/2014 0:00,3/14/2014 18:03,7.72,4.22,16.38,3/14/2014 6:18,3/14/2014 15:00,3/14/2014 12:00,Foggy in the morning.,3/15/2014 2:00,4.22,3/14/2014 15:00,3/15/2014 2:00,0.43
13.13,3/18/2014 16:00,258,partly-cloudy-day,5.18,3/18/2014 2:00,0.58,5.79,1016.81,3/18/2014 4:00,13.13,rain,12.12,0.71,3/18/2014 16:00,5.18,13.13,2,3/18/2014 0:00,3/18/2014 18:10,7.78,7.66,13.13,3/18/2014 6:09,3/18/2014 16:00,3/18/2014 11:00,Mostly cloudy throughout the day.,3/19/2014 6:00,5.58,3/18/2014 16:00,3/19/2014 6:00,0.56
10.13,2/19/2014 13:00,228,partly-cloudy-day,5.62,2/19/2014 5:00,0.64,3.29,1011.57,2/19/2014 4:00,10.13,rain,9.95,0.87,2/19/2014 13:00,6.53,10.13,1,2/19/2014 0:00,2/19/2014 17:23,8.56,5.19,10.13,2/19/2014 7:08,2/19/2014 13:00,2/19/2014 9:00,Mostly cloudy until evening.,2/19/2014 19:00,2.65,2/19/2014 13:00,2/19/2014 21:00,0.64
15.92,3/8/2014 14:00,158,partly-cloudy-day,4.44,3/8/2014 1:00,0.23,3.85,1025.32,3/8/2014 6:00,15.92,rain,9.85,0.65,3/8/2014 14:00,7.08,15.92,2,3/8/2014 0:00,3/8/2014 17:53,7.65,7.91,15.92,3/8/2014 6:32,3/8/2014 14:00,3/8/2014 10:00,Mostly cloudy in the morning.,3/9/2014 7:00,5.48,3/8/2014 14:00,3/9/2014 7:00,0.25
9.64,2/5/2014 18:00,193,wind,4.06,2/5/2014 2:00,0.73,7.86,982.2,2/5/2014 2:00,5.86,rain,10.91,0.77,2/5/2014 18:00,3.56,5.86,1,2/5/2014 0:00,2/5/2014 16:57,7.01,5.54,9.64,2/5/2014 7:33,2/5/2014 18:00,2/5/2014 10:00,Breezy and mostly cloudy throughout the day.,2/6/2014 7:00,1.03,2/5/2014 18:00,2/6/2014 6:00,0.2
8.18,2/9/2014 13:00,231,wind,0.82,2/9/2014 20:00,0.52,8.05,984.71,2/9/2014 20:00,3.91,rain,12.71,0.66,2/9/2014 16:00,1.38,3.91,1,2/9/2014 0:00,2/9/2014 17:04,4.23,4.78,8.18,2/9/2014 7:27,2/9/2014 13:00,2/9/2014 10:00,Breezy until afternoon and mostly cloudy until evening.,2/10/2014 7:00,1.38,2/9/2014 16:00,2/9/2014 20:00,0.33
11.96,1/5/2014 23:00,192,wind,3.88,1/5/2014 8:00,0.44,4.4,1000.02,1/5/2014 8:00,5.02,rain,11.67,0.87,1/5/2014 19:00,5.02,11.96,1,1/5/2014 0:00,1/5/2014 16:07,8.78,1.72,8.78,1/5/2014 8:06,1/5/2014 19:00,1/5/2014 11:00,Mostly cloudy until evening and breezy starting in the evening.,1/5/2014 19:00,-0.88,1/5/2014 23:00,1/5/2014 19:00,0.15
8.78,2/10/2014 14:00,232,partly-cloudy-day,3.01,2/10/2014 23:00,0.55,1.66,992.84,2/10/2014 23:00,7.07,rain,11.81,0.84,2/10/2014 14:00,-0.57,7.07,1,2/10/2014 0:00,2/10/2014 17:06,2.77,4.08,8.78,2/10/2014 7:25,2/10/2014 14:00,2/10/2014 10:00,Mostly cloudy throughout the day.,2/11/2014 1:00,0.89,2/10/2014 14:00,2/11/2014 1:00,0.36
11.62,1/8/2014 12:00,204,partly-cloudy-day,7.02,1/8/2014 5:00,0.5,4.15,1011.94,1/8/2014 5:00,11.62,rain,11.99,0.85,1/8/2014 12:00,5.8,11.62,1,1/8/2014 0:00,1/8/2014 16:11,9.25,7.37,11.62,1/8/2014 8:05,1/8/2014 12:00,1/8/2014 12:00,Mostly cloudy until evening.,1/8/2014 19:00,4.53,1/8/2014 12:00,1/9/2014 8:00,0.26
8.47,1/17/2014 13:00,201,partly-cloudy-day,5.32,1/17/2014 7:00,0.47,4.68,990.8,1/17/2014 7:00,5.71,rain,11.7,0.87,1/17/2014 15:00,4.62,5.71,1,1/17/2014 0:00,1/17/2014 16:24,6.59,6.43,8.47,1/17/2014 7:58,1/17/2014 13:00,1/17/2014 11:00,Partly cloudy until evening.,1/17/2014 22:00,2.83,1/17/2014 15:00,1/17/2014 20:00,0.54
9.72,1/13/2014 0:00,207,partly-cloudy-day,4.52,1/13/2014 8:00,0.37,4,1005.09,1/13/2014 8:00,6.5,rain,12.44,0.83,1/13/2014 13:00,-1.16,6.98,1,1/13/2014 0:00,1/13/2014 16:18,2.05,5.42,9.01,1/13/2014 8:02,1/13/2014 12:00,1/13/2014 10:00,Partly cloudy until evening.,1/14/2014 8:00,2.68,1/13/2014 0:00,1/14/2014 8:00,0.42
11.19,1/15/2014 13:00,198,partly-cloudy-day,7.91,1/15/2014 0:00,0.77,4.63,998.57,1/15/2014 0:00,11.19,rain,9.85,0.9,1/15/2014 13:00,5.64,11.19,1,1/15/2014 0:00,1/15/2014 16:21,7.94,6.41,11.19,1/15/2014 8:00,1/15/2014 13:00,1/15/2014 12:00,Mostly cloudy until evening.,1/16/2014 7:00,2.89,1/15/2014 13:00,1/16/2014 7:00,0.48
12.02,2/14/2014 19:00,186,wind,3.99,2/14/2014 3:00,0.67,6.6,990.31,2/14/2014 0:00,12.02,rain,11.17,0.81,2/14/2014 19:00,3.29,12.02,1,2/14/2014 0:00,2/14/2014 17:14,8.21,3.47,12.02,2/14/2014 7:18,2/14/2014 19:00,2/14/2014 10:00,Overcast until evening and windy starting in the evening.,2/15/2014 5:00,0.45,2/14/2014 19:00,2/15/2014 5:00,0.48
8.86,3/25/2014 17:00,103,partly-cloudy-day,3.39,3/25/2014 23:00,0.59,3.13,1008.89,3/25/2014 3:00,6.53,rain,11.04,0.78,3/25/2014 17:00,-0.09,6.53,2,3/25/2014 0:00,3/25/2014 18:22,2.51,5.66,8.86,3/25/2014 5:53,3/25/2014 17:00,3/25/2014 11:00,Mostly cloudy until evening.,3/26/2014 5:00,3.66,3/25/2014 17:00,3/26/2014 5:00,0.81
19.82,3/30/2014 12:00,114,partly-cloudy-day,5.81,3/30/2014 5:00,0.31,2.18,1013.04,3/30/2014 4:00,19.82,rain,11.56,0.62,3/30/2014 12:00,10.98,19.82,3,3/30/2014 0:00,3/30/2014 18:30,10.98,8.53,19.82,3/30/2014 5:41,3/30/2014 12:00,3/30/2014 11:00,"Mostly cloudy starting in the afternoon, continuing until evening.",3/31/2014 6:00,8.14,3/30/2014 12:00,3/31/2014 6:00,0.99
9.7,3/4/2014 15:00,259,partly-cloudy-day,2.28,3/4/2014 7:00,0.31,2.06,1003.36,3/4/2014 7:00,8.29,rain,11.1,0.79,3/4/2014 17:00,0.19,8.29,1,3/4/2014 0:00,3/4/2014 17:46,1.33,1.4,9.7,3/4/2014 6:40,3/4/2014 15:00,3/4/2014 8:00,Mostly cloudy until evening.,3/5/2014 5:00,-0.62,3/4/2014 17:00,3/5/2014 7:00,0.12
12.12,3/21/2014 15:00,229,wind,3.26,3/21/2014 7:00,0.32,5.16,1005.58,3/21/2014 8:00,12.12,rain,12.44,0.69,3/21/2014 15:00,0.83,12.12,3,3/21/2014 0:00,3/21/2014 18:15,4.39,6.93,12.12,3/21/2014 6:02,3/21/2014 15:00,3/21/2014 12:00,Partly cloudy until evening and breezy overnight.,3/22/2014 7:00,4.33,3/21/2014 15:00,3/22/2014 7:00,0.66
15.08,3/19/2014 15:00,234,partly-cloudy-day,5.26,3/19/2014 23:00,0.37,4.82,1022.08,3/19/2014 23:00,15.08,rain,14.16,0.71,3/19/2014 15:00,4.27,15.08,2,3/19/2014 0:00,3/19/2014 18:12,7.35,7.48,15.08,3/19/2014 6:07,3/19/2014 15:00,3/19/2014 11:00,Mostly cloudy until evening.,3/20/2014 1:00,4.29,3/19/2014 15:00,3/20/2014 1:00,0.59
11.77,1/25/2014 14:00,254,wind,5.34,1/25/2014 23:00,0.44,4,1012.46,1/25/2014 22:00,11.77,rain,8.71,0.83,1/25/2014 14:00,1.29,11.77,1,1/25/2014 0:00,1/25/2014 16:37,4.25,5.68,11.77,1/25/2014 7:50,1/25/2014 14:00,1/25/2014 11:00,"Foggy in the morning and breezy starting in the afternoon, continuing until evening.",1/26/2014 5:00,1.76,1/25/2014 14:00,1/26/2014 1:00,0.8
10.75,1/2/2014 23:00,215,wind,6.02,1/2/2014 8:00,0.4,4.89,993.31,1/2/2014 8:00,10.27,rain,12.23,0.82,1/2/2014 14:00,4.91,10.75,1,1/2/2014 0:00,1/2/2014 16:03,8.54,6.54,10.27,1/2/2014 8:07,1/2/2014 14:00,1/2/2014 11:00,Partly cloudy until evening and breezy overnight.,1/3/2014 8:00,3.36,1/2/2014 23:00,1/3/2014 8:00,0.04
